OrderDetailID,OrderID,ProductID,Quantity,TotalAmount
101683,28978,176,4,20285.6
101684,28979,42,6,45748.38
101685,28979,70,4,58993.08
101686,28979,108,2,26368.16
101687,28979,167,1,3338.62
101688,28980,144,1,7425.39
101689,28980,161,6,66816.66
101690,28981,95,5,98577.9
101691,28981,226,5,67488.55
101692,28981,168,2,19445.14
101693,28981,62,2,6264.1
101694,28982,83,1,904.02
101695,28982,78,3,57079.26
101696,28983,151,4,66557.92
101697,28983,219,2,11006.48
101698,28983,79,4,78001.52
101699,28983,224,1,7585.74
101700,28983,198,1,18231.35
101701,28983,19,1,4489.88
101702,28984,79,1,19500.38
101703,28984,140,5,71585.6
101704,28984,159,6,64055.46
101705,28984,43,6,66363.48
101706,28984,191,5,87803.2
101707,28984,87,1,3105.83
101708,28985,115,4,74117.52
101709,28986,160,1,10676.02
101710,28986,118,5,23173.9
101711,28986,183,1,13275.67
101712,28986,153,4,69415.04
101713,28987,84,5,60839.35
101714,28987,131,5,83685.8
101715,28987,132,4,34130.08
101716,28987,98,1,11621.96
101717,28988,21,1,7543.28
101718,28989,245,6,92955.42
101719,28990,177,1,6545.59
101720,28990,101,4,36307.28
101721,28990,175,1,19887.22
101722,28990,47,2,10299.22
101723,28990,71,6,105994.68
101724,28991,172,6,118162.2
101725,28991,236,5,70566.25
101726,28992,132,4,34130.08
101727,28992,237,4,23557.68
101728,28993,124,4,36699.12
101729,28993,6,4,6368.44
101730,28994,176,3,15214.2
101731,28994,43,5,55302.9
101732,28995,114,4,40041.88
101733,28995,130,5,13416.9
101734,28996,123,2,34053.46
101735,28996,112,6,56965.62
101736,28996,91,1,19631.36
101737,28996,140,5,71585.6
101738,28996,70,5,73741.35
101739,28996,166,5,19204.0
101740,28997,213,5,9106.7
101741,28997,211,2,14886.38
101742,28997,61,2,20846.64
101743,28997,144,4,29701.56
101744,28997,156,1,7621.04
101745,28998,178,4,28553.48
101746,28998,211,2,14886.38
101747,28998,139,5,6327.3
101748,28998,179,4,26077.68
101749,28999,116,6,91219.14
101750,29000,124,2,18349.56
101751,29000,202,6,97359.06
101752,29001,83,2,1808.04
101753,29001,224,3,22757.22
101754,29001,60,2,25678.42
101755,29001,227,3,26401.68
101756,29001,137,4,24337.2
101757,29002,23,1,19715.31
101758,29002,242,4,58346.88
101759,29003,41,6,106274.94
101760,29003,224,5,37928.7
101761,29004,51,4,1755.24
101762,29005,102,1,19876.88
101763,29005,250,6,109530.12
101764,29006,93,5,73268.5
101765,29006,133,6,33230.22
101766,29006,198,6,109388.1
101767,29006,38,3,44449.29
101768,29006,32,2,1664.98
101769,29007,36,3,47658.09
101770,29007,177,5,32727.95
101771,29007,24,6,22679.1
101772,29008,67,3,31080.21
101773,29008,247,6,3612.96
101774,29008,31,1,19082.85
101775,29008,41,6,106274.94
101776,29008,133,3,16615.11
101777,29008,69,4,24573.6
101778,29009,137,6,36505.8
101779,29009,126,2,15102.62
101780,29010,137,6,36505.8
101781,29010,99,2,36341.32
101782,29010,195,3,37116.66
101783,29010,70,5,73741.35
101784,29010,135,4,68410.12
101785,29011,162,5,20098.9
101786,29011,159,1,10675.91
101787,29011,174,4,74848.84
101788,29011,3,2,24240.1
101789,29011,188,5,49850.75
101790,29012,26,6,82560.42
101791,29012,74,6,7088.46
101792,29012,179,3,19558.26
101793,29012,132,5,42662.6
101794,29013,210,2,19711.4
101795,29013,1,1,18185.79
101796,29013,176,1,5071.4
101797,29013,115,5,92646.9
101798,29014,203,3,1326.45
101799,29014,212,4,77433.76
101800,29014,186,2,33022.86
101801,29015,147,6,47361.42
101802,29015,165,3,29243.4
101803,29015,16,2,9471.52
101804,29015,154,5,74245.75
101805,29015,195,4,49488.88
101806,29015,52,3,51488.61
101807,29016,192,1,6202.55
101808,29016,241,5,39340.55
101809,29016,130,6,16100.28
101810,29016,35,4,54324.12
101811,29017,201,1,14047.35
101812,29017,70,5,73741.35
101813,29017,200,6,95729.58
101814,29017,101,6,54460.92
101815,29017,209,2,27952.06
101816,29017,187,5,25830.05
101817,29018,240,2,33040.7
101818,29018,240,3,49561.05
101819,29018,131,2,33474.32
101820,29019,126,3,22653.93
101821,29019,227,5,44002.8
101822,29019,250,4,73020.08
101823,29020,152,5,76447.4
101824,29020,167,3,10015.86
101825,29020,250,4,73020.08
101826,29020,220,1,17711.37
101827,29020,220,3,53134.11
101828,29020,132,1,8532.52
101829,29021,74,4,4725.64
101830,29021,172,5,98468.5
101831,29021,184,6,86002.32
101832,29022,70,4,58993.08
101833,29022,122,5,62090.05
101834,29022,140,1,14317.12
101835,29022,219,1,5503.24
101836,29022,132,2,17065.04
101837,29022,101,2,18153.64
101838,29023,150,5,27923.4
101839,29023,101,4,36307.28
101840,29024,130,3,8050.14
101841,29024,104,2,5008.8
101842,29024,28,6,20955.06
101843,29024,150,4,22338.72
101844,29024,44,3,28101.48
101845,29025,78,1,19026.42
101846,29025,115,5,92646.9
101847,29025,221,3,21785.04
101848,29025,187,1,5166.01
101849,29026,145,4,20010.52
101850,29026,227,4,35202.24
101851,29026,156,2,15242.08
101852,29026,90,2,25911.52
101853,29027,125,2,4020.68
101854,29027,106,5,29530.7
101855,29027,128,2,2119.66
101856,29027,17,2,16419.16
101857,29027,97,2,13584.7
101858,29027,91,3,58894.08
101859,29028,111,2,12472.92
101860,29028,173,2,6515.08
101861,29028,93,3,43961.1
101862,29028,13,2,8783.64
101863,29029,172,4,78774.8
101864,29029,194,2,2813.32
101865,29029,247,4,2408.64
101866,29029,53,1,13187.27
101867,29030,25,6,91915.14
101868,29030,40,6,10843.5
101869,29031,111,1,6236.46
101870,29031,215,3,16908.12
101871,29032,116,5,76015.95
101872,29032,246,1,8490.52
101873,29033,180,3,18086.7
101874,29033,243,5,57947.35
101875,29033,89,3,14765.13
101876,29033,208,2,28173.14
101877,29033,181,3,31270.17
101878,29034,45,4,22867.8
101879,29034,208,2,28173.14
101880,29034,135,3,51307.59
101881,29034,91,6,117788.16
101882,29034,118,5,23173.9
101883,29034,219,3,16509.72
101884,29035,44,1,9367.16
101885,29035,35,5,67905.15
101886,29035,137,4,24337.2
101887,29035,25,2,30638.38
101888,29035,223,4,53819.88
101889,29035,12,2,17432.96
101890,29036,61,3,31269.96
101891,29036,46,5,9967.75
101892,29036,117,5,33588.4
101893,29036,38,2,29632.86
101894,29036,166,5,19204.0
101895,29037,139,4,5061.84
101896,29038,168,2,19445.14
101897,29038,166,4,15363.2
101898,29038,170,2,22949.9
101899,29038,173,2,6515.08
101900,29039,229,5,99532.55
101901,29039,76,1,8882.09
101902,29039,2,6,56692.86
101903,29039,14,3,40087.59
101904,29039,76,6,53292.54
101905,29040,138,4,34099.44
101906,29040,75,5,74251.95
101907,29041,147,1,7893.57
101908,29041,134,5,68747.3
101909,29041,98,3,34865.88
101910,29041,100,1,2386.73
101911,29041,20,3,21121.59
101912,29042,124,4,36699.12
101913,29043,73,1,15076.54
101914,29043,146,5,77245.75
101915,29043,113,2,16554.62
101916,29043,14,3,40087.59
101917,29043,61,2,20846.64
101918,29044,79,6,117002.28
101919,29045,120,1,2742.92
101920,29045,50,1,13135.18
101921,29046,174,5,93561.05
101922,29046,67,6,62160.42
101923,29046,160,5,53380.1
101924,29046,174,5,93561.05
101925,29047,166,4,15363.2
101926,29047,226,1,13497.71
101927,29047,75,5,74251.95
101928,29047,60,1,12839.21
101929,29047,29,3,52173.42
101930,29047,23,2,39430.62
101931,29048,25,4,61276.76
101932,29048,43,3,33181.74
101933,29048,3,4,48480.2
101934,29048,85,5,69427.95
101935,29048,109,2,6394.5
101936,29049,211,3,22329.57
101937,29049,63,4,12348.2
101938,29049,197,1,15692.77
101939,29050,136,5,76027.5
101940,29050,24,3,11339.55
101941,29050,171,4,53755.96
101942,29050,160,1,10676.02
101943,29051,145,2,10005.26
101944,29051,127,1,17073.09
101945,29051,81,5,67059.85
101946,29052,170,4,45899.8
101947,29052,169,6,21547.62
101948,29053,39,1,19507.01
101949,29053,41,6,106274.94
101950,29053,242,1,14586.72
101951,29053,153,5,86768.8
101952,29053,55,2,31717.2
101953,29053,135,2,34205.06
101954,29054,231,4,62739.2
101955,29055,213,2,3642.68
101956,29055,89,2,9843.42
101957,29055,17,1,8209.58
101958,29055,104,6,15026.4
101959,29055,143,3,37621.05
101960,29056,14,5,66812.65
101961,29056,181,6,62540.34
101962,29056,1,2,36371.58
101963,29056,186,1,16511.43
101964,29056,143,2,25080.7
101965,29056,144,6,44552.34
101966,29057,197,4,62771.08
101967,29057,47,3,15448.83
101968,29057,174,6,112273.26
101969,29058,51,1,438.81
101970,29059,228,6,4003.5
101971,29059,138,4,34099.44
101972,29059,5,2,13428.54
101973,29059,30,1,13883.08
101974,29060,82,1,9849.93
101975,29060,109,5,15986.25
101976,29060,177,2,13091.18
101977,29060,95,2,39431.16
101978,29060,200,3,47864.79
101979,29060,82,5,49249.65
101980,29061,234,6,19267.44
101981,29061,233,5,9044.05
101982,29061,114,6,60062.82
101983,29061,223,6,80729.82
101984,29061,215,3,16908.12
101985,29061,144,3,22276.17
101986,29062,181,1,10423.39
101987,29063,82,4,39399.72
101988,29063,46,1,1993.55
101989,29063,84,2,24335.74
101990,29064,194,6,8439.96
101991,29064,140,3,42951.36
101992,29064,162,6,24118.68
101993,29064,211,6,44659.14
101994,29064,57,4,27278.24
101995,29065,206,6,39283.02
101996,29065,113,3,24831.93
101997,29065,12,5,43582.4
101998,29065,107,5,72599.1
101999,29065,128,6,6358.98
102000,29065,191,2,35121.28
102001,29066,228,5,3336.25
102002,29066,198,4,72925.4
102003,29066,27,4,71795.72
102004,29067,230,6,29140.56
102005,29067,52,6,102977.22
102006,29067,238,5,9162.5
102007,29067,114,4,40041.88
102008,29067,208,1,14086.57
102009,29067,248,2,6714.52
102010,29068,114,4,40041.88
102011,29068,68,6,16344.3
102012,29068,28,5,17462.55
102013,29068,43,2,22121.16
102014,29069,5,6,40285.62
102015,29069,196,5,21279.7
102016,29069,59,1,17904.26
102017,29069,209,1,13976.03
102018,29070,195,1,12372.22
102019,29070,200,4,63819.72
102020,29070,55,3,47575.8
102021,29070,41,4,70849.96
102022,29070,156,2,15242.08
102023,29071,45,5,28584.75
102024,29072,207,6,80581.86
102025,29072,88,5,11752.55
102026,29072,129,4,19154.08
102027,29072,56,6,79654.44
102028,29072,85,5,69427.95
102029,29073,70,2,29496.54
102030,29073,27,1,17948.93
102031,29073,83,4,3616.08
102032,29073,210,4,39422.8
102033,29073,150,4,22338.72
102034,29074,125,5,10051.7
102035,29074,149,3,53195.22
102036,29075,35,1,13581.03
102037,29075,17,1,8209.58
102038,29076,149,1,17731.74
102039,29076,83,2,1808.04
102040,29076,196,4,17023.76
102041,29077,245,6,92955.42
102042,29077,2,1,9448.81
102043,29077,170,1,11474.95
102044,29077,227,6,52803.36
102045,29077,76,5,44410.45
102046,29077,24,3,11339.55
102047,29078,82,6,59099.58
102048,29078,49,1,5037.33
102049,29078,101,3,27230.46
102050,29078,117,2,13435.36
102051,29079,169,1,3591.27
102052,29079,61,4,41693.28
102053,29080,28,2,6985.02
102054,29081,91,6,117788.16
102055,29081,96,2,4556.76
102056,29081,4,5,49058.3
102057,29081,198,3,54694.05
102058,29081,74,4,4725.64
102059,29081,214,4,30708.32
102060,29082,140,1,14317.12
102061,29082,183,4,53102.68
102062,29083,75,3,44551.17
102063,29084,42,5,38123.65
102064,29085,211,4,29772.76
102065,29085,49,3,15111.99
102066,29085,209,1,13976.03
102067,29086,250,4,73020.08
102068,29086,123,1,17026.73
102069,29086,216,6,21899.46
102070,29086,2,6,56692.86
102071,29086,134,1,13749.46
102072,29086,41,5,88562.45
102073,29087,207,5,67151.55
102074,29087,62,3,9396.15
102075,29087,212,4,77433.76
102076,29087,178,2,14276.74
102077,29087,224,6,45514.44
102078,29088,16,2,9471.52
102079,29089,102,3,59630.64
102080,29090,104,5,12522.0
102081,29090,52,6,102977.22
102082,29090,84,6,73007.22
102083,29090,15,4,32053.28
102084,29091,157,1,450.5
102085,29092,218,2,20854.46
102086,29092,134,2,27498.92
102087,29092,133,4,22153.48
102088,29093,177,2,13091.18
102089,29093,64,4,30096.2
102090,29093,63,4,12348.2
102091,29093,92,1,13094.28
102092,29094,125,2,4020.68
102093,29094,37,1,13777.9
102094,29094,182,5,97571.05
102095,29094,182,1,19514.21
102096,29094,58,5,29523.45
102097,29094,146,2,30898.3
102098,29095,199,3,22277.34
102099,29095,65,5,86157.5
102100,29095,241,2,15736.22
102101,29095,189,2,5361.34
102102,29096,234,6,19267.44
102103,29096,70,1,14748.27
102104,29096,56,2,26551.48
102105,29097,51,3,1316.43
102106,29097,137,4,24337.2
102107,29097,140,1,14317.12
102108,29097,39,2,39014.02
102109,29097,176,6,30428.4
102110,29097,10,5,24639.4
102111,29098,5,1,6714.27
102112,29098,109,5,15986.25
102113,29098,14,3,40087.59
102114,29098,179,6,39116.52
102115,29098,133,3,16615.11
102116,29099,216,5,18249.55
102117,29100,28,1,3492.51
102118,29101,151,3,49918.44
102119,29101,200,1,15954.93
102120,29101,197,4,62771.08
102121,29102,102,1,19876.88
102122,29102,69,5,30717.0
102123,29103,116,1,15203.19
102124,29103,27,6,107693.58
102125,29103,77,4,22100.76
102126,29103,201,6,84284.1
102127,29104,7,3,10164.84
102128,29105,243,4,46357.88
102129,29105,193,2,20254.0
102130,29105,82,2,19699.86
102131,29105,248,3,10071.78
102132,29106,131,3,50211.48
102133,29106,173,4,13030.16
102134,29106,208,5,70432.85
102135,29107,110,4,56006.52
102136,29107,217,1,18116.65
102137,29107,86,6,41464.74
102138,29107,57,4,27278.24
102139,29107,123,3,51080.19
102140,29108,105,4,78907.52
102141,29108,87,6,18634.98
102142,29108,26,6,82560.42
102143,29108,20,1,7040.53
102144,29108,175,6,119323.32
102145,29109,169,1,3591.27
102146,29110,105,4,78907.52
102147,29110,217,3,54349.95
102148,29110,13,3,13175.46
102149,29111,145,1,5002.63
102150,29111,122,5,62090.05
102151,29111,130,4,10733.52
102152,29111,7,5,16941.4
102153,29111,162,2,8039.56
102154,29111,136,2,30411.0
102155,29112,203,1,442.15
102156,29112,212,2,38716.88
102157,29112,74,1,1181.41
102158,29112,112,1,9494.27
102159,29112,233,1,1808.81
102160,29112,151,2,33278.96
102161,29113,178,5,35691.85
102162,29113,135,4,68410.12
102163,29113,2,1,9448.81
102164,29114,194,6,8439.96
102165,29115,247,4,2408.64
102166,29116,191,5,87803.2
102167,29116,60,6,77035.26
102168,29116,134,1,13749.46
102169,29116,49,6,30223.98
102170,29117,56,2,26551.48
102171,29118,37,5,68889.5
102172,29118,162,1,4019.78
102173,29118,248,1,3357.26
102174,29118,121,4,62174.28
102175,29118,156,2,15242.08
102176,29119,250,5,91275.1
102177,29119,89,1,4921.71
102178,29119,112,5,47471.35
102179,29120,5,2,13428.54
102180,29120,48,2,17228.1
102181,29120,243,2,23178.94
102182,29120,18,5,1640.35
102183,29120,177,2,13091.18
102184,29120,84,5,60839.35
102185,29121,192,2,12405.1
102186,29121,20,1,7040.53
102187,29121,226,5,67488.55
102188,29122,75,3,44551.17
102189,29122,190,4,33659.24
102190,29122,250,5,91275.1
102191,29122,179,1,6519.42
102192,29123,240,2,33040.7
102193,29123,50,3,39405.54
102194,29124,66,6,81590.22
102195,29124,56,3,39827.22
102196,29125,12,1,8716.48
102197,29125,108,4,52736.32
102198,29125,81,1,13411.97
102199,29126,211,1,7443.19
102200,29126,70,5,73741.35
102201,29126,18,2,656.14
102202,29126,89,1,4921.71
102203,29126,70,5,73741.35
102204,29127,124,2,18349.56
102205,29127,249,1,10510.1
102206,29127,193,6,60762.0
102207,29127,209,4,55904.12
102208,29128,48,4,34456.2
102209,29128,13,4,17567.28
102210,29128,93,5,73268.5
102211,29129,19,2,8979.76
102212,29129,246,2,16981.04
102213,29129,37,6,82667.4
102214,29130,210,1,9855.7
102215,29130,149,6,106390.44
102216,29130,176,6,30428.4
102217,29130,167,2,6677.24
102218,29130,135,5,85512.65
102219,29131,248,4,13429.04
102220,29131,155,1,18249.77
102221,29131,221,2,14523.36
102222,29131,231,3,47054.4
102223,29131,36,5,79430.15
102224,29132,197,1,15692.77
102225,29132,174,6,112273.26
102226,29132,1,6,109114.74
102227,29132,146,2,30898.3
102228,29132,44,1,9367.16
102229,29133,240,3,49561.05
102230,29133,81,4,53647.88
102231,29133,212,5,96792.2
102232,29133,153,4,69415.04
102233,29133,86,4,27643.16
102234,29134,190,3,25244.43
102235,29134,103,2,30253.48
102236,29134,91,3,58894.08
102237,29134,214,4,30708.32
102238,29134,194,5,7033.3
102239,29135,119,2,1724.02
102240,29135,124,2,18349.56
102241,29136,110,1,14001.63
102242,29136,18,6,1968.42
102243,29136,66,5,67991.85
102244,29136,171,1,13438.99
102245,29136,88,4,9402.04
102246,29137,167,4,13354.48
102247,29137,180,6,36173.4
102248,29138,232,5,97455.05
102249,29138,228,4,2669.0
102250,29138,163,4,45105.32
102251,29139,223,4,53819.88
102252,29139,212,2,38716.88
102253,29139,82,1,9849.93
102254,29139,6,3,4776.33
102255,29140,234,5,16056.2
102256,29140,30,4,55532.32
102257,29141,144,3,22276.17
102258,29141,247,3,1806.48
102259,29141,198,6,109388.1
102260,29141,53,1,13187.27
102261,29142,34,4,67214.56
102262,29142,99,4,72682.64
102263,29142,220,3,53134.11
102264,29142,56,5,66378.7
102265,29142,235,1,14716.86
102266,29143,226,4,53990.84
102267,29143,12,6,52298.88
102268,29143,9,1,3993.1
102269,29143,214,1,7677.08
102270,29143,132,3,25597.56
102271,29144,164,4,10249.84
102272,29144,32,2,1664.98
102273,29144,75,3,44551.17
102274,29145,14,6,80175.18
102275,29145,41,1,17712.49
102276,29146,227,3,26401.68
102277,29146,243,5,57947.35
102278,29146,21,5,37716.4
102279,29146,11,1,8561.0
102280,29146,148,4,8521.16
102281,29147,67,1,10360.07
102282,29147,79,1,19500.38
102283,29147,51,5,2194.05
102284,29147,116,6,91219.14
102285,29147,53,1,13187.27
102286,29148,115,4,74117.52
102287,29148,122,6,74508.06
102288,29148,179,4,26077.68
102289,29149,175,5,99436.1
102290,29149,54,6,96745.92
102291,29149,84,2,24335.74
102292,29149,14,6,80175.18
102293,29150,216,5,18249.55
102294,29150,177,6,39273.54
102295,29150,38,1,14816.43
102296,29150,66,1,13598.37
102297,29151,119,2,1724.02
102298,29151,246,6,50943.12
102299,29152,186,3,49534.29
102300,29152,247,4,2408.64
102301,29152,245,3,46477.71
102302,29152,236,5,70566.25
102303,29153,40,6,10843.5
102304,29153,219,3,16509.72
102305,29153,179,5,32597.1
102306,29153,20,6,42243.18
102307,29153,153,5,86768.8
102308,29154,26,1,13760.07
102309,29154,187,3,15498.03
102310,29154,33,3,32329.47
102311,29154,47,1,5149.61
102312,29154,55,4,63434.4
102313,29154,72,6,55239.06
102314,29155,140,1,14317.12
102315,29155,90,2,25911.52
102316,29155,62,5,15660.25
102317,29155,246,4,33962.08
102318,29155,21,3,22629.84
102319,29155,65,6,103389.0
102320,29156,208,2,28173.14
102321,29156,147,6,47361.42
102322,29156,56,4,53102.96
102323,29157,75,1,14850.39
102324,29157,176,3,15214.2
102325,29157,193,3,30381.0
102326,29158,119,4,3448.04
102327,29158,63,4,12348.2
102328,29158,233,2,3617.62
102329,29158,74,4,4725.64
102330,29159,247,3,1806.48
102331,29160,54,6,96745.92
102332,29160,185,4,30707.92
102333,29160,136,6,91233.0
102334,29161,38,6,88898.58
102335,29161,192,5,31012.75
102336,29161,85,4,55542.36
102337,29161,35,5,67905.15
102338,29161,224,2,15171.48
102339,29162,232,4,77964.04
102340,29162,34,5,84018.2
102341,29162,11,5,42805.0
102342,29162,18,3,984.21
102343,29163,151,5,83197.4
102344,29163,109,4,12789.0
102345,29164,146,2,30898.3
102346,29164,208,1,14086.57
102347,29164,250,3,54765.06
102348,29164,53,4,52749.08
102349,29165,245,5,77462.85
102350,29165,159,6,64055.46
102351,29166,89,3,14765.13
102352,29166,167,2,6677.24
102353,29166,50,2,26270.36
102354,29166,75,2,29700.78
102355,29166,124,3,27524.34
102356,29166,42,6,45748.38
102357,29167,190,6,50488.86
102358,29167,6,1,1592.11
102359,29167,60,3,38517.63
102360,29167,58,6,35428.14
102361,29167,132,3,25597.56
102362,29168,101,2,18153.64
102363,29168,180,4,24115.6
102364,29168,7,2,6776.56
102365,29168,56,2,26551.48
102366,29168,250,6,109530.12
102367,29168,13,2,8783.64
102368,29169,56,1,13275.74
102369,29170,189,6,16084.02
102370,29170,52,6,102977.22
102371,29170,136,4,60822.0
102372,29171,134,3,41248.38
102373,29171,159,3,32027.73
102374,29171,205,1,6325.44
102375,29171,77,4,22100.76
102376,29171,36,1,15886.03
102377,29171,204,3,45649.23
102378,29172,24,4,15119.4
102379,29172,85,1,13885.59
102380,29172,170,5,57374.75
102381,29172,65,4,68926.0
102382,29173,135,3,51307.59
102383,29173,175,5,99436.1
102384,29173,56,4,53102.96
102385,29173,223,1,13454.97
102386,29174,126,4,30205.24
102387,29174,43,6,66363.48
102388,29174,83,3,2712.06
102389,29174,166,3,11522.4
102390,29174,176,4,20285.6
102391,29175,247,4,2408.64
102392,29175,52,1,17162.87
102393,29175,20,1,7040.53
102394,29175,97,6,40754.1
102395,29175,143,4,50161.4
102396,29175,21,4,30173.12
102397,29176,214,1,7677.08
102398,29176,16,3,14207.28
102399,29177,175,4,79548.88
102400,29177,212,2,38716.88
102401,29177,224,6,45514.44
102402,29177,145,1,5002.63
102403,29177,108,6,79104.48
102404,29178,30,5,69415.4
102405,29178,141,4,60371.28
102406,29178,164,6,15374.76
102407,29179,96,2,4556.76
102408,29179,27,1,17948.93
102409,29179,48,5,43070.25
102410,29179,91,4,78525.44
102411,29179,34,6,100821.84
102412,29179,239,5,76105.7
102413,29180,208,2,28173.14
102414,29180,246,1,8490.52
102415,29181,54,1,16124.32
102416,29181,235,4,58867.44
102417,29181,75,2,29700.78
102418,29181,141,2,30185.64
102419,29181,53,1,13187.27
102420,29182,126,4,30205.24
102421,29182,25,2,30638.38
102422,29182,181,6,62540.34
102423,29183,154,6,89094.9
102424,29183,190,3,25244.43
102425,29183,170,5,57374.75
102426,29183,213,3,5464.02
102427,29183,146,6,92694.9
102428,29184,228,3,2001.75
102429,29184,212,6,116150.64
102430,29184,125,5,10051.7
102431,29184,244,1,6278.02
102432,29185,65,2,34463.0
102433,29185,217,5,90583.25
102434,29185,35,2,27162.06
102435,29186,121,2,31087.14
102436,29186,43,2,22121.16
102437,29186,7,4,13553.12
102438,29187,100,4,9546.92
102439,29187,69,3,18430.2
102440,29187,12,5,43582.4
102441,29187,125,1,2010.34
102442,29187,93,3,43961.1
102443,29188,16,1,4735.76
102444,29188,152,5,76447.4
102445,29188,77,6,33151.14
102446,29188,168,4,38890.28
102447,29188,1,6,109114.74
102448,29188,238,1,1832.5
102449,29189,191,6,105363.84
102450,29189,65,6,103389.0
102451,29189,216,5,18249.55
102452,29189,10,4,19711.52
102453,29189,11,4,34244.0
102454,29189,150,4,22338.72
102455,29190,212,6,116150.64
102456,29190,157,3,1351.5
102457,29190,25,5,76595.95
102458,29190,138,4,34099.44
102459,29191,57,3,20458.68
102460,29192,209,3,41928.09
102461,29192,55,3,47575.8
102462,29192,133,5,27691.85
102463,29192,86,2,13821.58
102464,29192,152,3,45868.44
102465,29192,209,4,55904.12
102466,29193,27,6,107693.58
102467,29193,19,2,8979.76
102468,29193,106,4,23624.56
102469,29193,82,6,59099.58
102470,29194,58,5,29523.45
102471,29194,114,1,10010.47
102472,29194,154,4,59396.6
102473,29194,57,4,27278.24
102474,29194,160,2,21352.04
102475,29195,57,1,6819.56
102476,29195,87,5,15529.15
102477,29195,190,4,33659.24
102478,29195,87,2,6211.66
102479,29195,111,5,31182.3
102480,29195,168,6,58335.42
102481,29196,44,2,18734.32
102482,29196,187,6,30996.06
102483,29196,169,1,3591.27
102484,29196,112,3,28482.81
102485,29196,89,3,14765.13
102486,29196,19,4,17959.52
102487,29197,101,3,27230.46
102488,29197,144,5,37126.95
102489,29197,10,5,24639.4
102490,29198,151,1,16639.48
102491,29198,180,4,24115.6
102492,29198,118,5,23173.9
102493,29198,174,3,56136.63
102494,29198,242,1,14586.72
102495,29198,248,1,3357.26
102496,29199,61,1,10423.32
102497,29199,215,3,16908.12
102498,29199,33,1,10776.49
102499,29199,159,2,21351.82
102500,29199,107,5,72599.1
102501,29199,245,6,92955.42
102502,29200,228,3,2001.75
102503,29200,234,4,12844.96
102504,29201,109,3,9591.75
102505,29201,30,5,69415.4
102506,29201,90,4,51823.04
102507,29201,126,5,37756.55
102508,29202,165,6,58486.8
102509,29202,125,2,4020.68
102510,29202,93,1,14653.7
102511,29202,205,2,12650.88
102512,29202,223,4,53819.88
102513,29203,72,3,27619.53
102514,29204,224,3,22757.22
102515,29204,226,1,13497.71
102516,29204,42,3,22874.19
102517,29204,202,4,64906.04
102518,29205,126,4,30205.24
102519,29205,111,1,6236.46
102520,29206,59,1,17904.26
102521,29206,244,3,18834.06
102522,29207,179,4,26077.68
102523,29207,151,4,66557.92
102524,29208,201,3,42142.05
102525,29208,122,6,74508.06
102526,29208,110,5,70008.15
102527,29209,77,6,33151.14
102528,29210,5,2,13428.54
102529,29210,52,3,51488.61
102530,29210,144,1,7425.39
102531,29210,177,6,39273.54
102532,29210,237,5,29447.1
102533,29210,239,1,15221.14
102534,29211,62,5,15660.25
102535,29212,199,5,37128.9
102536,29212,248,5,16786.3
102537,29213,132,3,25597.56
102538,29213,213,6,10928.04
102539,29213,126,6,45307.86
102540,29214,171,3,40316.97
102541,29214,66,2,27196.74
102542,29214,40,1,1807.25
102543,29214,40,4,7229.0
102544,29215,109,6,19183.5
102545,29215,100,6,14320.38
102546,29215,131,5,83685.8
102547,29216,191,6,105363.84
102548,29216,119,2,1724.02
102549,29216,231,4,62739.2
102550,29217,184,4,57334.88
102551,29217,50,4,52540.72
102552,29218,119,3,2586.03
102553,29218,183,5,66378.35
102554,29219,95,4,78862.32
102555,29220,216,6,21899.46
102556,29220,203,5,2210.75
102557,29221,113,2,16554.62
102558,29221,148,4,8521.16
102559,29221,58,3,17714.07
102560,29221,133,2,11076.74
102561,29221,31,3,57248.55
102562,29221,223,1,13454.97
102563,29222,84,2,24335.74
102564,29222,171,6,80633.94
102565,29222,4,1,9811.66
102566,29222,63,2,6174.1
102567,29222,235,4,58867.44
102568,29222,178,5,35691.85
102569,29223,4,3,29434.98
102570,29223,101,3,27230.46
102571,29223,117,5,33588.4
102572,29223,145,2,10005.26
102573,29223,218,6,62563.38
102574,29224,85,3,41656.77
102575,29224,224,1,7585.74
102576,29225,97,2,13584.7
102577,29225,5,6,40285.62
102578,29225,199,1,7425.78
102579,29225,11,4,34244.0
102580,29225,41,1,17712.49
102581,29226,192,3,18607.65
102582,29226,150,1,5584.68
102583,29226,87,2,6211.66
102584,29226,144,3,22276.17
102585,29227,31,6,114497.1
102586,29227,29,3,52173.42
102587,29227,48,4,34456.2
102588,29227,138,3,25574.58
102589,29228,183,6,79654.02
102590,29229,60,4,51356.84
102591,29229,3,5,60600.25
102592,29229,124,2,18349.56
102593,29229,171,1,13438.99
102594,29229,64,6,45144.3
102595,29229,11,4,34244.0
102596,29230,114,6,60062.82
102597,29230,180,5,30144.5
102598,29230,9,5,19965.5
102599,29230,19,1,4489.88
102600,29230,2,3,28346.43
102601,29230,137,4,24337.2
102602,29231,3,4,48480.2
102603,29231,97,6,40754.1
102604,29231,64,1,7524.05
102605,29231,78,5,95132.1
102606,29231,120,2,5485.84
102607,29232,188,4,39880.6
102608,29233,136,3,45616.5
102609,29233,39,3,58521.03
102610,29233,74,5,5907.05
102611,29233,18,6,1968.42
102612,29233,17,6,49257.48
102613,29234,121,2,31087.14
