OrderID,CustomerID,OrderDate,OrderStatus
25184,6184,2023-03-30,Delivered
25185,3368,2023-11-23,Delivered
25186,9059,2025-02-07,Delivered
25187,8796,2022-08-23,Delivered
25188,6320,2022-06-12,Delivered
25189,2019,2023-03-11,Delivered
25190,7872,2025-01-06,Delivered
25191,4413,2022-09-08,Delivered
25192,7728,2021-09-10,Delivered
25193,4253,2024-05-12,Delivered
25194,1415,2022-10-01,Delivered
25195,9587,2025-03-31,Delivered
25196,505,2022-12-16,Delivered
25197,2313,2025-01-17,Delivered
25198,3204,2022-12-28,Delivered
25199,9040,2024-07-10,Delivered
25200,6468,2021-12-17,Delivered
25201,9169,2021-10-19,Delivered
25202,2981,2021-10-06,Delivered
25203,8048,2023-01-07,Delivered
25204,8830,2022-11-30,Delivered
25205,8302,2023-07-20,Delivered
25206,840,2024-05-27,Delivered
25207,9909,2022-10-14,Delivered
25208,4582,2021-11-23,Cancelled
25209,3214,2022-01-25,Delivered
25210,1363,2023-11-29,Cancelled
25211,5150,2023-08-01,Delivered
25212,8294,2023-02-22,Delivered
25213,3543,2023-09-23,Delivered
25214,1722,2021-08-05,Delivered
25215,1940,2024-09-06,Delivered
25216,9115,2024-11-01,Delivered
25217,3029,2023-11-26,Delivered
25218,8820,2025-01-18,Delivered
25219,2500,2024-12-06,Delivered
25220,5149,2023-08-12,Cancelled
25221,705,2023-09-17,Delivered
25222,3088,2023-10-16,Delivered
25223,2808,2023-06-15,Returned
25224,4310,2024-12-14,Delivered
25225,9052,2021-11-22,Delivered
25226,1500,2025-01-13,Cancelled
25227,3873,2022-02-13,Delivered
25228,3736,2022-04-23,Delivered
25229,9284,2024-06-17,Delivered
25230,1860,2025-06-10,Delivered
25231,9499,2022-03-19,Delivered
25232,2914,2022-08-09,Delivered
25233,7950,2021-10-16,Delivered
25234,2564,2023-11-26,Delivered
25235,7533,2022-05-01,Delivered
25236,316,2022-02-19,Delivered
25237,6700,2022-06-21,Delivered
25238,8351,2023-05-29,Returned
25239,6250,2022-04-28,Delivered
25240,8675,2024-11-30,Delivered
25241,5765,2024-10-03,Delivered
25242,8508,2025-04-04,Delivered
25243,1679,2022-07-21,Cancelled
25244,6067,2022-08-21,Delivered
25245,6223,2023-05-14,Delivered
25246,4861,2024-02-24,Delivered
25247,5937,2024-11-05,Delivered
25248,5238,2024-09-24,Delivered
25249,2022,2023-02-21,Delivered
25250,4273,2024-06-15,Delivered
25251,5976,2024-11-08,Delivered
25252,1678,2023-11-20,Delivered
25253,6992,2022-09-16,Delivered
25254,8404,2022-11-08,Delivered
25255,2191,2024-12-14,Delivered
25256,2949,2024-02-29,Delivered
25257,2873,2023-05-21,Delivered
25258,6031,2022-04-27,Delivered
25259,8144,2024-02-16,Delivered
25260,5291,2024-04-12,Delivered
25261,502,2022-06-12,Delivered
25262,8582,2024-02-21,Delivered
25263,3350,2024-12-18,Delivered
25264,8021,2022-06-29,Delivered
25265,1388,2024-04-16,Cancelled
25266,9225,2024-03-19,Cancelled
25267,2804,2025-06-07,Returned
25268,2302,2024-04-10,Delivered
25269,4865,2021-11-14,Delivered
25270,7620,2024-09-21,Delivered
25271,3430,2024-03-20,Returned
25272,6826,2024-01-30,Delivered
25273,1180,2022-11-02,Cancelled
25274,5230,2023-03-18,Delivered
25275,9585,2024-09-17,Delivered
25276,1320,2022-04-27,Delivered
25277,6788,2022-11-30,Returned
25278,9790,2023-10-19,Cancelled
25279,2928,2023-03-03,Returned
25280,7404,2023-06-22,Delivered
25281,4958,2023-01-10,Delivered
25282,7425,2021-11-02,Delivered
25283,116,2023-08-19,Returned
25284,6621,2023-03-01,Delivered
25285,6415,2022-06-02,Delivered
25286,2552,2022-12-17,Returned
25287,8397,2022-07-26,Cancelled
25288,6761,2024-05-27,Delivered
25289,174,2024-08-03,Delivered
25290,3766,2021-08-12,Delivered
25291,9704,2024-12-01,Delivered
25292,1449,2022-05-27,Delivered
25293,5079,2022-01-13,Delivered
25294,1717,2021-09-18,Delivered
25295,8006,2023-03-20,Delivered
25296,1918,2024-05-15,Delivered
25297,8333,2021-08-01,Delivered
25298,1404,2023-03-09,Returned
25299,2568,2024-08-04,Delivered
25300,1304,2024-09-15,Delivered
25301,7365,2024-09-22,Delivered
25302,9309,2024-11-04,Cancelled
25303,7280,2021-12-20,Delivered
25304,7049,2023-10-31,Delivered
25305,3674,2022-02-22,Delivered
25306,3298,2023-01-27,Delivered
25307,6468,2022-01-16,Delivered
25308,9560,2023-03-30,Delivered
25309,5971,2024-09-22,Delivered
25310,3153,2024-04-08,Delivered
25311,2532,2024-02-22,Delivered
25312,5252,2023-11-21,Delivered
25313,6200,2025-01-30,Returned
25314,5966,2024-04-01,Delivered
25315,8260,2022-05-30,Cancelled
25316,7266,2025-04-05,Cancelled
25317,1459,2022-02-18,Returned
25318,4940,2022-04-09,Delivered
25319,6890,2025-06-22,Delivered
25320,7912,2022-08-09,Delivered
25321,3254,2024-12-05,Delivered
25322,2742,2024-12-08,Delivered
25323,3972,2024-10-22,Delivered
25324,1064,2024-08-25,Cancelled
25325,5240,2023-01-03,Delivered
25326,9742,2021-11-16,Delivered
25327,3790,2022-01-27,Delivered
25328,1561,2023-05-28,Cancelled
25329,8492,2022-07-02,Delivered
25330,7427,2022-05-17,Delivered
25331,1848,2025-03-01,Delivered
25332,4995,2023-02-14,Delivered
25333,1141,2021-08-19,Delivered
25334,1119,2023-02-08,Delivered
25335,3629,2021-10-21,Delivered
25336,2454,2023-05-05,Delivered
25337,7494,2024-10-18,Delivered
25338,9319,2023-12-30,Delivered
25339,8436,2023-08-02,Delivered
25340,8654,2024-02-29,Delivered
25341,1799,2025-06-10,Returned
25342,9,2022-12-06,Delivered
25343,1548,2021-10-18,Delivered
25344,10000,2024-03-04,Delivered
25345,3669,2023-06-17,Cancelled
25346,8926,2022-11-30,Delivered
25347,1945,2022-01-02,Delivered
25348,2056,2023-12-31,Delivered
25349,6152,2022-04-06,Delivered
25350,9006,2022-04-03,Delivered
25351,5021,2023-08-29,Delivered
25352,9030,2021-07-08,Cancelled
25353,9502,2024-11-27,Delivered
25354,2874,2023-07-27,Returned
25355,2617,2021-07-01,Delivered
25356,8313,2023-07-30,Delivered
25357,8693,2023-09-23,Delivered
25358,6967,2022-09-03,Delivered
25359,9063,2024-12-10,Delivered
25360,3407,2023-02-12,Returned
25361,2175,2022-06-22,Delivered
25362,4521,2025-05-29,Cancelled
25363,9779,2024-05-15,Delivered
25364,1851,2022-03-20,Delivered
25365,1700,2024-09-02,Delivered
25366,4844,2025-03-10,Delivered
25367,6419,2024-05-03,Delivered
25368,9991,2024-09-04,Delivered
25369,369,2025-04-05,Delivered
25370,2056,2022-02-01,Delivered
25371,8300,2023-05-03,Delivered
25372,2689,2025-01-02,Delivered
25373,1773,2022-07-13,Delivered
25374,1071,2021-11-16,Delivered
25375,7977,2024-03-19,Delivered
25376,4384,2023-12-09,Delivered
25377,2676,2021-07-29,Delivered
25378,1839,2021-07-04,Delivered
25379,173,2023-05-07,Delivered
25380,8744,2022-05-19,Delivered
25381,3738,2023-06-22,Cancelled
25382,3948,2022-04-01,Delivered
25383,3345,2023-01-11,Delivered
25384,8554,2023-06-22,Delivered
25385,6251,2022-10-03,Delivered
25386,5081,2023-01-12,Delivered
25387,8535,2024-05-02,Delivered
25388,3742,2021-10-08,Delivered
25389,9084,2022-09-11,Delivered
25390,9256,2023-01-21,Delivered
25391,7728,2023-04-08,Delivered
25392,290,2021-10-22,Delivered
25393,7962,2023-10-20,Delivered
25394,6664,2024-05-23,Delivered
25395,2215,2023-12-07,Delivered
25396,9962,2025-05-22,Delivered
25397,1788,2021-08-03,Delivered
25398,7447,2025-01-12,Delivered
25399,4712,2022-06-07,Delivered
25400,5010,2023-05-06,Delivered
25401,1288,2022-05-23,Returned
25402,6981,2022-01-28,Delivered
25403,6487,2021-10-15,Delivered
25404,2255,2022-07-22,Delivered
25405,765,2023-03-15,Cancelled
25406,1753,2024-07-28,Delivered
25407,9414,2025-04-06,Delivered
25408,4786,2024-07-02,Delivered
25409,8632,2025-06-02,Delivered
25410,7379,2022-04-02,Delivered
25411,1963,2022-02-01,Delivered
25412,6361,2024-07-30,Delivered
25413,3499,2021-10-04,Delivered
25414,6832,2023-05-22,Delivered
25415,1130,2025-01-08,Returned
25416,9781,2021-12-27,Delivered
25417,3005,2025-01-04,Cancelled
25418,3083,2023-12-21,Delivered
25419,3673,2025-01-29,Delivered
25420,4379,2021-09-17,Delivered
25421,8492,2023-01-20,Delivered
25422,4613,2023-09-28,Delivered
25423,7575,2023-11-04,Delivered
25424,6937,2021-12-10,Returned
25425,4662,2022-05-01,Cancelled
25426,7977,2023-08-10,Cancelled
25427,7963,2024-04-20,Delivered
25428,4788,2022-03-29,Delivered
25429,1111,2025-02-10,Delivered
25430,7087,2022-08-05,Delivered
25431,751,2022-10-19,Delivered
25432,2107,2022-06-30,Delivered
25433,7192,2024-06-26,Delivered
25434,4742,2023-02-18,Delivered
25435,3037,2022-12-02,Cancelled
25436,8724,2022-04-29,Delivered
25437,259,2022-09-21,Delivered
25438,6672,2022-11-02,Cancelled
25439,6814,2023-09-16,Cancelled
25440,4178,2022-11-18,Delivered
25441,2526,2023-07-08,Delivered
25442,7515,2023-01-31,Delivered
25443,6367,2022-06-04,Delivered
25444,2564,2023-04-27,Delivered
25445,169,2024-04-25,Delivered
25446,8050,2024-07-19,Delivered
25447,7212,2021-12-10,Delivered
25448,2002,2023-10-12,Cancelled
25449,5887,2023-09-14,Delivered
25450,6109,2022-01-11,Cancelled
25451,9202,2021-12-02,Delivered
25452,1571,2022-04-23,Delivered
25453,1480,2023-05-05,Delivered
25454,8662,2024-08-29,Delivered
25455,2428,2024-11-28,Returned
25456,6017,2025-06-02,Delivered
25457,4842,2022-01-15,Cancelled
25458,8562,2024-12-17,Delivered
25459,8733,2023-10-31,Delivered
25460,5159,2024-08-11,Returned
25461,5064,2021-11-29,Delivered
25462,5899,2024-02-29,Delivered
25463,3953,2021-07-31,Delivered
25464,5702,2022-12-03,Delivered
25465,2073,2025-04-24,Delivered
25466,6563,2024-09-26,Delivered
25467,9752,2023-01-14,Cancelled
25468,1808,2022-08-26,Delivered
25469,138,2023-09-13,Delivered
25470,2956,2025-04-08,Delivered
25471,5200,2024-08-25,Delivered
25472,5179,2022-08-06,Delivered
25473,9415,2023-09-06,Delivered
25474,6626,2023-11-03,Delivered
25475,140,2021-09-29,Delivered
25476,9022,2023-09-03,Delivered
25477,144,2023-09-28,Cancelled
25478,5191,2022-05-24,Delivered
25479,4322,2024-11-02,Delivered
25480,3013,2023-04-27,Delivered
25481,1465,2024-05-06,Delivered
25482,4729,2023-01-01,Delivered
25483,7916,2022-07-06,Cancelled
25484,8299,2023-10-08,Delivered
25485,9353,2022-06-16,Delivered
25486,7456,2023-12-01,Delivered
25487,8301,2021-11-23,Delivered
25488,2041,2024-04-30,Delivered
25489,9893,2022-02-08,Cancelled
25490,6578,2021-09-02,Delivered
25491,2921,2024-12-13,Delivered
25492,3279,2023-01-14,Delivered
25493,3873,2023-08-12,Delivered
25494,465,2022-04-08,Delivered
25495,4410,2023-02-17,Delivered
25496,2064,2025-06-08,Delivered
25497,8620,2023-04-09,Delivered
25498,2551,2021-11-17,Cancelled
25499,6270,2023-03-26,Delivered
25500,2126,2022-08-12,Delivered
25501,3597,2024-12-31,Delivered
25502,2992,2024-06-13,Cancelled
25503,9782,2022-07-24,Delivered
25504,9984,2023-02-14,Delivered
25505,3216,2023-09-15,Delivered
25506,3815,2025-02-26,Delivered
25507,7788,2024-04-21,Delivered
25508,951,2025-04-16,Delivered
25509,1069,2024-07-29,Delivered
25510,6498,2022-10-07,Delivered
25511,8987,2022-07-29,Cancelled
25512,3122,2023-05-23,Delivered
25513,6206,2024-02-01,Delivered
25514,6487,2024-12-30,Delivered
25515,5277,2022-09-01,Delivered
25516,242,2023-07-20,Delivered
25517,91,2024-08-26,Cancelled
25518,7191,2023-01-14,Delivered
25519,6915,2022-10-03,Delivered
25520,7573,2022-04-20,Delivered
25521,270,2023-05-03,Returned
25522,9923,2024-12-14,Delivered
25523,2619,2022-03-30,Delivered
25524,440,2023-06-29,Delivered
25525,6177,2021-10-07,Delivered
25526,7490,2022-06-13,Returned
25527,5307,2022-06-13,Delivered
25528,1351,2025-04-13,Delivered
25529,4591,2024-07-28,Delivered
25530,8669,2025-05-29,Delivered
25531,6350,2022-01-13,Delivered
25532,553,2025-03-18,Cancelled
25533,4895,2023-05-03,Delivered
25534,5548,2023-09-29,Delivered
25535,7891,2024-02-08,Delivered
25536,690,2023-10-25,Delivered
25537,4511,2022-12-26,Delivered
25538,3128,2023-12-28,Delivered
25539,6217,2025-02-23,Delivered
25540,6912,2022-09-25,Delivered
25541,2286,2023-03-20,Delivered
25542,1631,2025-05-09,Delivered
25543,9131,2024-11-07,Cancelled
25544,6184,2021-07-06,Delivered
25545,2158,2022-01-05,Delivered
25546,1473,2025-04-09,Delivered
25547,1422,2024-01-25,Delivered
25548,9883,2021-10-26,Delivered
25549,6192,2022-07-15,Delivered
25550,9763,2023-12-10,Delivered
25551,5754,2024-09-09,Delivered
25552,1973,2023-01-15,Delivered
25553,4803,2024-10-03,Delivered
25554,5332,2023-04-21,Delivered
25555,9775,2022-03-31,Delivered
25556,9982,2022-02-20,Delivered
25557,9569,2023-04-23,Delivered
25558,9412,2021-12-05,Delivered
25559,1063,2022-08-16,Returned
25560,1711,2023-07-26,Delivered
25561,2352,2021-08-11,Delivered
25562,6009,2021-10-06,Delivered
25563,6859,2024-03-31,Delivered
25564,5990,2024-01-11,Delivered
25565,3891,2022-07-09,Delivered
25566,5406,2023-11-20,Delivered
25567,2029,2024-12-31,Delivered
25568,5419,2022-01-01,Delivered
25569,4104,2023-06-18,Delivered
25570,9174,2025-04-20,Delivered
25571,395,2024-04-30,Delivered
25572,5879,2022-05-24,Delivered
25573,6741,2022-04-17,Delivered
25574,4997,2024-08-24,Delivered
25575,7294,2025-04-19,Cancelled
25576,6882,2023-09-14,Delivered
25577,9266,2022-04-26,Cancelled
25578,7837,2024-06-22,Cancelled
25579,6226,2025-03-11,Delivered
25580,4826,2022-11-16,Delivered
25581,7438,2021-11-15,Delivered
25582,9356,2024-04-12,Delivered
25583,6503,2022-12-24,Delivered
25584,8186,2024-04-01,Delivered
25585,3682,2023-12-03,Returned
25586,2390,2022-02-06,Returned
25587,8869,2023-09-28,Delivered
25588,6930,2021-07-09,Delivered
25589,4024,2023-09-21,Delivered
25590,5472,2025-04-01,Cancelled
25591,2916,2022-07-31,Returned
25592,1584,2022-11-30,Delivered
25593,3988,2021-12-06,Delivered
25594,1258,2021-10-08,Delivered
25595,2569,2024-12-14,Delivered
25596,8186,2023-02-19,Delivered
25597,523,2021-09-16,Delivered
25598,3345,2025-05-14,Delivered
25599,4228,2022-10-08,Delivered
25600,3650,2024-07-26,Cancelled
25601,2104,2021-11-19,Delivered
25602,8535,2024-05-30,Delivered
25603,8793,2021-08-24,Delivered
25604,9590,2022-04-08,Delivered
25605,3338,2021-08-14,Delivered
25606,213,2025-05-03,Cancelled
25607,3166,2023-06-06,Cancelled
25608,5562,2022-09-05,Delivered
25609,8186,2024-03-13,Delivered
25610,576,2024-05-12,Delivered
25611,3710,2022-04-08,Delivered
25612,9972,2022-02-06,Delivered
25613,8016,2022-06-01,Delivered
25614,1752,2021-12-02,Cancelled
25615,3856,2025-05-08,Delivered
25616,4603,2024-01-03,Delivered
25617,5749,2024-10-21,Delivered
25618,2511,2023-11-01,Delivered
25619,1214,2023-07-20,Delivered
25620,7926,2024-09-25,Delivered
25621,9546,2021-10-15,Delivered
25622,2466,2025-02-11,Delivered
25623,3021,2022-08-01,Delivered
25624,2999,2021-07-29,Returned
25625,4544,2022-07-26,Delivered
25626,2028,2021-07-03,Delivered
25627,9731,2022-01-27,Returned
25628,4536,2024-09-19,Returned
25629,3752,2023-11-27,Returned
25630,1424,2024-03-10,Delivered
25631,8531,2024-06-16,Delivered
25632,5955,2023-06-11,Delivered
25633,3041,2023-12-05,Delivered
25634,8091,2022-05-16,Delivered
25635,2907,2024-10-20,Delivered
25636,8604,2023-11-04,Delivered
25637,4106,2022-03-25,Delivered
25638,6262,2023-05-19,Delivered
25639,2000,2025-06-21,Delivered
25640,9863,2022-09-05,Delivered
25641,2491,2023-07-23,Cancelled
25642,2642,2021-10-22,Delivered
25643,7280,2022-08-14,Delivered
25644,497,2024-12-11,Delivered
25645,5636,2021-08-16,Delivered
25646,7722,2022-08-14,Delivered
25647,8038,2023-07-06,Delivered
25648,1254,2023-07-10,Delivered
25649,2771,2024-12-12,Delivered
25650,4047,2023-06-16,Delivered
25651,7069,2025-05-09,Delivered
25652,2026,2023-12-13,Delivered
25653,883,2023-06-15,Delivered
25654,6997,2022-11-04,Delivered
25655,8840,2023-10-12,Delivered
25656,5973,2024-08-13,Delivered
25657,7475,2022-02-13,Delivered
25658,8430,2021-12-12,Cancelled
25659,8224,2023-04-06,Delivered
25660,382,2022-06-02,Delivered
25661,5942,2023-06-05,Delivered
25662,5827,2021-10-12,Cancelled
25663,9824,2024-08-16,Delivered
25664,5499,2022-06-22,Delivered
25665,6257,2023-04-27,Returned
25666,294,2022-02-24,Delivered
25667,7495,2023-09-27,Delivered
25668,1226,2025-05-18,Delivered
25669,7601,2024-03-06,Delivered
25670,2297,2025-03-29,Returned
25671,5885,2024-01-05,Delivered
25672,8399,2023-08-23,Delivered
25673,8360,2025-03-29,Returned
25674,2195,2023-02-18,Delivered
25675,2287,2024-01-22,Delivered
25676,9588,2023-05-01,Delivered
25677,3987,2023-04-15,Delivered
25678,1247,2024-03-02,Delivered
25679,6625,2025-03-18,Delivered
25680,4436,2021-11-01,Returned
25681,8771,2021-10-13,Delivered
25682,881,2022-04-27,Delivered
25683,1016,2025-01-30,Delivered
25684,8637,2023-08-19,Delivered
25685,4851,2021-09-08,Delivered
25686,4951,2021-07-02,Delivered
25687,722,2021-08-13,Delivered
25688,6370,2021-07-09,Delivered
25689,5785,2021-11-06,Delivered
25690,4980,2023-02-18,Delivered
25691,5960,2023-01-04,Delivered
25692,1139,2023-09-01,Delivered
25693,6017,2022-03-31,Delivered
25694,8000,2022-12-20,Delivered
25695,5139,2023-07-25,Returned
25696,7399,2025-01-10,Delivered
25697,9025,2023-03-10,Delivered
25698,6083,2025-03-24,Delivered
25699,9748,2021-09-29,Delivered
25700,9885,2025-03-27,Delivered
25701,8414,2023-05-14,Delivered
25702,9174,2022-01-22,Delivered
25703,8621,2021-12-29,Delivered
25704,7254,2024-09-26,Delivered
25705,7704,2024-02-03,Delivered
25706,9920,2024-07-02,Delivered
25707,9826,2024-11-15,Returned
25708,6612,2022-06-15,Delivered
25709,9466,2022-07-14,Delivered
25710,8331,2025-01-07,Delivered
25711,1038,2022-12-25,Cancelled
25712,7486,2025-06-01,Delivered
25713,9304,2022-06-29,Cancelled
25714,1494,2021-11-06,Cancelled
25715,429,2024-08-02,Returned
25716,5903,2025-05-31,Delivered
25717,8111,2023-09-20,Delivered
25718,1839,2021-11-20,Delivered
25719,9398,2021-07-06,Delivered
25720,6400,2023-04-26,Delivered
25721,9743,2022-09-01,Returned
25722,7284,2023-04-06,Delivered
25723,4982,2024-01-14,Cancelled
25724,1528,2021-07-31,Delivered
25725,1933,2022-02-11,Delivered
25726,5014,2024-10-28,Delivered
25727,6560,2025-06-16,Delivered
25728,5825,2022-08-05,Delivered
25729,7429,2023-06-22,Delivered
25730,1983,2024-02-25,Delivered
25731,5819,2023-05-27,Delivered
25732,2530,2024-05-17,Delivered
25733,7705,2022-10-27,Delivered
25734,9256,2022-12-27,Delivered
25735,852,2023-10-30,Delivered
25736,7000,2023-10-06,Delivered
25737,3811,2023-05-14,Delivered
25738,9576,2023-10-19,Delivered
25739,2635,2022-03-29,Delivered
25740,8475,2025-06-20,Delivered
25741,8923,2022-08-16,Delivered
25742,9220,2024-03-16,Cancelled
25743,140,2022-03-27,Delivered
25744,4176,2025-04-21,Delivered
25745,2769,2024-10-22,Returned
25746,1887,2023-12-05,Delivered
25747,432,2024-12-26,Delivered
25748,1104,2024-10-24,Delivered
25749,1741,2022-04-09,Delivered
25750,5156,2022-02-05,Delivered
25751,8980,2024-05-03,Returned
25752,101,2024-01-18,Delivered
25753,5482,2021-08-16,Delivered
25754,6613,2021-10-22,Delivered
25755,8056,2025-06-18,Delivered
25756,9600,2024-08-02,Delivered
25757,684,2023-09-16,Delivered
25758,8571,2022-06-08,Delivered
25759,5394,2024-09-16,Delivered
25760,5757,2022-09-08,Cancelled
25761,6324,2023-12-15,Returned
25762,4776,2025-03-04,Delivered
25763,6666,2022-07-24,Delivered
25764,1033,2022-09-10,Delivered
25765,1638,2024-12-25,Delivered
25766,6374,2024-05-12,Delivered
25767,9981,2022-11-16,Delivered
25768,8743,2022-07-05,Delivered
25769,4158,2024-11-18,Delivered
25770,8234,2023-05-23,Cancelled
25771,5141,2023-05-24,Returned
25772,5001,2022-10-25,Delivered
25773,9702,2024-11-26,Delivered
25774,7956,2024-01-25,Delivered
25775,3797,2024-04-11,Delivered
25776,4517,2024-03-17,Delivered
25777,2444,2021-09-11,Delivered
25778,2529,2024-12-31,Delivered
25779,5384,2022-10-28,Delivered
25780,4035,2023-02-17,Cancelled
25781,9683,2023-06-06,Delivered
25782,344,2022-02-20,Delivered
25783,7636,2023-07-09,Delivered
25784,5979,2021-12-02,Delivered
25785,9440,2022-07-03,Delivered
25786,9975,2022-01-17,Delivered
25787,9591,2021-10-19,Delivered
25788,962,2021-10-11,Returned
25789,5825,2023-02-13,Delivered
25790,9679,2024-06-12,Delivered
25791,9916,2025-01-04,Delivered
25792,6797,2024-07-19,Delivered
25793,4689,2023-01-18,Returned
25794,1972,2023-11-21,Delivered
25795,3430,2024-10-02,Delivered
25796,3307,2023-06-05,Delivered
25797,1803,2023-05-09,Delivered
25798,6341,2023-07-02,Delivered
25799,2608,2022-10-21,Delivered
25800,3756,2024-06-01,Delivered
25801,632,2021-11-21,Delivered
25802,1501,2023-05-21,Delivered
25803,4270,2022-08-21,Delivered
25804,8222,2024-06-10,Delivered
25805,6388,2024-03-31,Delivered
25806,2993,2024-09-09,Delivered
25807,3155,2022-05-01,Delivered
25808,3123,2025-03-08,Delivered
25809,4507,2024-06-12,Returned
25810,1874,2023-06-20,Delivered
25811,2722,2021-08-25,Delivered
25812,3760,2023-02-08,Delivered
25813,9353,2024-12-28,Returned
25814,3714,2023-12-20,Delivered
25815,2668,2022-02-25,Delivered
25816,9075,2022-06-04,Delivered
25817,7471,2023-08-16,Delivered
25818,756,2021-11-05,Delivered
25819,9617,2022-08-21,Delivered
25820,3648,2022-06-24,Delivered
25821,3711,2021-08-20,Delivered
25822,5898,2024-03-03,Returned
25823,3082,2024-04-09,Delivered
25824,7016,2022-01-11,Delivered
25825,728,2022-10-25,Delivered
25826,590,2025-02-01,Delivered
25827,9953,2024-01-03,Cancelled
25828,923,2022-05-13,Delivered
25829,1598,2022-07-18,Delivered
25830,321,2021-10-22,Delivered
25831,8240,2023-04-26,Delivered
25832,8712,2023-01-16,Delivered
25833,2561,2024-10-16,Delivered
25834,1836,2023-03-07,Delivered
25835,5703,2024-11-22,Delivered
25836,4975,2022-11-02,Delivered
25837,4776,2021-08-23,Delivered
25838,2781,2022-10-16,Delivered
25839,9659,2023-10-17,Delivered
25840,4562,2023-07-01,Delivered
25841,5093,2024-07-10,Delivered
25842,6044,2021-09-03,Cancelled
25843,1109,2022-11-08,Delivered
25844,9378,2024-02-19,Delivered
25845,9916,2023-03-08,Delivered
25846,9906,2025-05-09,Delivered
25847,3361,2023-10-03,Delivered
25848,9686,2022-10-27,Delivered
25849,141,2024-08-20,Cancelled
25850,2778,2022-01-05,Delivered
25851,7924,2021-09-25,Cancelled
25852,7186,2024-05-29,Delivered
25853,9287,2022-09-17,Cancelled
25854,1797,2022-07-22,Delivered
25855,5789,2022-05-07,Delivered
25856,9616,2021-11-22,Delivered
25857,7723,2024-09-02,Delivered
25858,2711,2021-08-30,Returned
25859,7882,2024-06-23,Delivered
25860,4180,2022-12-25,Delivered
25861,2731,2025-06-11,Delivered
25862,7555,2021-09-16,Delivered
25863,2675,2023-04-17,Delivered
25864,4902,2023-01-15,Delivered
25865,8603,2023-08-04,Delivered
25866,6882,2025-04-21,Delivered
25867,1880,2022-06-01,Delivered
25868,9560,2023-03-22,Delivered
25869,4368,2023-08-04,Delivered
25870,4402,2022-03-04,Delivered
25871,6854,2023-11-08,Delivered
25872,8442,2022-04-19,Delivered
25873,5506,2025-06-12,Delivered
25874,9253,2022-09-30,Delivered
25875,3823,2025-05-09,Delivered
25876,1226,2022-09-05,Delivered
25877,7736,2024-04-21,Delivered
25878,5726,2023-10-15,Delivered
25879,7888,2023-04-13,Delivered
25880,7899,2022-03-16,Delivered
25881,4809,2022-08-01,Delivered
25882,356,2023-07-12,Delivered
25883,8661,2025-01-29,Delivered
25884,5680,2022-12-04,Delivered
25885,981,2022-07-19,Delivered
25886,5861,2022-10-26,Delivered
25887,1683,2023-12-29,Delivered
25888,4489,2021-08-27,Delivered
25889,6108,2021-12-30,Delivered
25890,3381,2024-03-27,Delivered
25891,1752,2025-05-20,Delivered
25892,8395,2021-08-12,Delivered
25893,1099,2023-01-24,Delivered
25894,8222,2022-05-11,Delivered
25895,6251,2023-08-03,Delivered
25896,3166,2024-04-28,Delivered
25897,6621,2023-03-08,Delivered
25898,2601,2022-10-28,Cancelled
25899,7849,2025-05-31,Delivered
25900,923,2022-04-18,Delivered
25901,1214,2022-07-27,Returned
25902,844,2021-08-19,Delivered
25903,7529,2021-08-07,Delivered
25904,8342,2023-05-30,Delivered
25905,623,2025-02-15,Delivered
25906,1408,2025-03-01,Delivered
25907,380,2021-10-06,Delivered
25908,8663,2021-09-18,Delivered
25909,904,2025-01-19,Cancelled
25910,8098,2025-06-23,Delivered
25911,2678,2022-02-09,Delivered
25912,9197,2022-03-16,Delivered
25913,3079,2025-01-29,Delivered
25914,5317,2024-03-22,Cancelled
25915,5360,2023-01-13,Delivered
25916,924,2022-12-20,Delivered
25917,6324,2023-09-15,Delivered
25918,5738,2023-08-08,Delivered
25919,6737,2024-04-27,Returned
25920,8929,2022-04-21,Delivered
25921,9213,2021-12-26,Cancelled
25922,5234,2023-11-14,Delivered
25923,9397,2021-12-06,Delivered
25924,543,2024-11-24,Delivered
25925,7778,2024-11-08,Delivered
25926,2001,2024-06-27,Delivered
25927,9705,2024-06-11,Delivered
25928,7896,2024-08-19,Cancelled
25929,3830,2023-09-03,Delivered
25930,7889,2021-11-01,Delivered
25931,9484,2024-09-25,Cancelled
25932,534,2024-10-08,Cancelled
25933,8187,2021-09-03,Delivered
25934,8745,2024-08-26,Cancelled
25935,7137,2024-03-07,Delivered
25936,8519,2022-05-30,Delivered
25937,2386,2024-03-04,Cancelled
25938,7374,2022-04-01,Delivered
25939,5450,2023-02-08,Cancelled
25940,9129,2023-05-13,Delivered
25941,2782,2023-10-10,Returned
25942,4417,2021-10-07,Delivered
25943,3610,2025-06-11,Delivered
25944,5444,2024-02-20,Delivered
25945,3183,2023-06-12,Delivered
25946,6124,2022-07-09,Delivered
25947,9494,2023-05-09,Returned
25948,7881,2023-05-05,Delivered
25949,2565,2022-03-06,Cancelled
25950,2446,2023-01-22,Returned
25951,7416,2022-04-25,Delivered
25952,5690,2022-10-11,Delivered
25953,8301,2022-03-22,Delivered
25954,6857,2021-09-21,Delivered
25955,76,2023-11-18,Delivered
25956,3096,2023-03-11,Returned
25957,6130,2022-07-05,Delivered
25958,8303,2022-11-21,Delivered
25959,5340,2021-10-14,Cancelled
25960,8691,2023-05-05,Delivered
25961,2663,2024-03-10,Delivered
